codigo_snies,cedula,programa,institucion,fecha_graduacion,tipo_titulo
SNIES-325918,1107736247,Contaduría Pública,,2024-12-10 21:40:40.346920,PROFESIONAL
SNIES-284877,1102568042,Tecnología en Sistemas,,2024-12-10 21:40:38.588561,TECNOLOGO
SNIES-795333,1098008141,Psicología,,2022-12-11 21:40:40.797916,PROFESIONAL
SNIES-998914,1082079447,Psicología,,2019-12-12 21:40:39.705207,PROFESIONAL
SNIES-168586,1105712046,Economía,,2023-12-11 21:40:41.315812,PROFESIONAL
SNIES-815421,1105691596,Psicología,,2024-12-10 21:40:39.154930,PROFESIONAL
SNIES-269435,1100227413,Ingeniería de Sistemas,,2025-05-01 21:40:41.237935,PROFESIONAL
SNIES-143120,1111749410,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.374080,TECNOLOGO
SNIES-740083,1102741037,Ingeniería Civil,,2024-12-10 21:40:39.980218,PROFESIONAL
SNIES-131647,1096485686,Derecho,SENA Regional Valle del Cauca,2023-12-11 21:40:39.822165,PROFESIONAL
SNIES-477123,1082297971,Contaduría Pública,,2022-12-11 21:40:40.950294,PROFESIONAL
SNIES-219089,1102570297,Economía,SENA Regional Bogotá,2025-08-05 21:40:41.227324,PROFESIONAL
SNIES-584037,1096210578,Medicina,,2022-12-11 21:40:39.290425,PROFESIONAL
SNIES-351709,1097485266,Contaduría Pública,,2020-12-11 21:40:40.336737,PROFESIONAL
SNIES-280838,1114001451,Tecnología en Sistemas,,2024-12-10 21:40:39.563274,TECNOLOGO
SNIES-627083,1109990671,Tecnología en Sistemas,,2024-12-10 21:40:40.475386,TECNOLOGO
SNIES-469161,1109162407,Economía,,2024-12-10 21:40:39.277098,PROFESIONAL
SNIES-126606,1102792140,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.821410,TECNOLOGO
SNIES-127907,1149301678,Administración de Empresas,,2023-12-11 21:40:41.308805,PROFESIONAL
SNIES-580721,1108800502,Ingeniería Civil,,2024-12-10 21:40:39.607123,PROFESIONAL
SNIES-261985,1283830234,Tecnología en Sistemas,,2024-12-10 21:40:41.063358,TECNOLOGO
SNIES-894620,1112265325,Tecnología en Electrónica,Universidad Virtual del Caribe Online,2024-12-10 21:40:41.186585,TECNOLOGO
SNIES-121421,1131148266,Ingeniería Civil,SENA Regional Atlántico,2025-07-08 21:40:41.208412,PROFESIONAL
SNIES-676804,1118315562,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.864585,TECNOLOGO
SNIES-319047,1117348337,Enfermería,,2023-12-11 21:40:40.176173,PROFESIONAL
SNIES-763636,1116508254,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:38.786484,TECNOLOGO
SNIES-253386,1064557440,Psicología,Institución Educativa José María Córdoba,2025-02-23 21:40:41.210973,PROFESIONAL
SNIES-518549,1091673575,Economía,SENA Regional Bogotá,2020-12-11 21:40:39.264651,PROFESIONAL
SNIES-644578,1109880211,Contaduría Pública,,2023-12-11 21:40:39.385943,PROFESIONAL
SNIES-953376,1092487518,Ingeniería Civil,,2018-12-12 21:40:38.829281,PROFESIONAL
SNIES-385297,1226965292,Medicina,,2022-12-11 21:40:41.045910,PROFESIONAL
SNIES-449400,1111242226,Psicología,,2022-12-11 21:40:41.278573,PROFESIONAL
SNIES-672576,1118110577,Contaduría Pública,,2022-12-11 21:40:39.098374,PROFESIONAL
SNIES-842721,1110474955,Psicología,SENA Regional Valle del Cauca,2025-02-17 21:40:41.230051,PROFESIONAL
SNIES-318849,1112060121,Economía,,2024-12-10 21:40:38.846082,PROFESIONAL
SNIES-989583,1087599416,Arquitectura,,2019-12-12 21:40:40.226137,PROFESIONAL
SNIES-154333,1224042728,Contaduría Pública,,2024-12-10 21:40:41.071819,PROFESIONAL
SNIES-462863,1280761340,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:41.056405,TECNOLOGO
SNIES-564507,1093144485,Psicología,,2025-09-08 21:40:41.244997,PROFESIONAL
SNIES-367115,1116870817,Contaduría Pública,,2024-12-10 21:40:39.907218,PROFESIONAL
SNIES-683337,1104200705,Tecnología en Sistemas,,2024-12-10 21:40:40.836803,TECNOLOGO
SNIES-626452,1116914030,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.292203,TECNOLOGO
SNIES-961817,1101519417,Psicología,,2021-12-11 21:40:38.997348,PROFESIONAL
SNIES-531058,1093332665,Enfermería,,2022-12-11 21:40:39.049066,PROFESIONAL
SNIES-142319,1099026387,Arquitectura,SENA Regional Atlántico,2020-12-11 21:40:40.220987,PROFESIONAL
SNIES-167751,1110107982,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.773136,TECNOLOGO
SNIES-341797,1114066402,Derecho,SENA Regional Antioquia,2022-12-11 21:40:40.280152,PROFESIONAL
SNIES-986772,1109274772,Contaduría Pública,,2024-12-10 21:40:40.374480,PROFESIONAL
SNIES-468710,1107889221,Derecho,,2025-10-03 21:40:41.214300,PROFESIONAL
SNIES-905738,1095534711,Economía,,2021-12-11 21:40:39.846371,PROFESIONAL
SNIES-574021,1110711699,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.918386,TECNOLOGO
SNIES-123296,1106457714,Administración de Empresas,,2024-12-10 21:40:40.444030,PROFESIONAL
SNIES-758565,1119168288,Tecnología en Electrónica,,2024-12-10 21:40:39.096572,TECNOLOGO
SNIES-379898,1095977101,Economía,,2020-12-11 21:40:38.568158,PROFESIONAL
SNIES-699304,1118542480,Derecho,SENA Regional Antioquia,2022-12-11 21:40:40.872274,PROFESIONAL
SNIES-338699,1105883364,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.146369,TECNOLOGO
SNIES-757768,1112595705,Tecnología en Sistemas,,2024-12-10 21:40:38.946768,TECNOLOGO
SNIES-829957,1086479190,Derecho,,2021-12-11 21:40:39.103168,PROFESIONAL
SNIES-209395,1108911343,Tecnología en Electrónica,,2024-12-10 21:40:38.599941,TECNOLOGO
SNIES-999934,1109115908,Medicina,,2025-09-19 21:40:41.235324,PROFESIONAL
SNIES-750291,1116166774,Economía,,2024-12-10 21:40:41.304548,PROFESIONAL
SNIES-531551,1115068741,Derecho,,2021-12-11 21:40:39.867855,PROFESIONAL
SNIES-902279,1092126873,Arquitectura,,2021-12-11 21:40:39.470489,PROFESIONAL
SNIES-462745,1101823984,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.018116,TECNOLOGO
SNIES-460519,1118659838,Medicina,,2023-12-11 21:40:39.908098,PROFESIONAL
SNIES-133221,1086425444,Contaduría Pública,,2020-12-11 21:40:39.841129,PROFESIONAL
SNIES-573420,1085786991,Contaduría Pública,,2025-09-13 21:40:41.215633,PROFESIONAL
SNIES-548329,1104404577,Medicina,,2024-12-10 21:40:39.851375,PROFESIONAL
SNIES-523326,1115427506,Tecnología en Sistemas,,2024-12-10 21:40:40.365797,TECNOLOGO
SNIES-338948,1083330354,Contaduría Pública,,2025-08-12 21:40:41.214534,PROFESIONAL
SNIES-138554,1110470104,Economía,,2023-12-11 21:40:39.084352,PROFESIONAL
SNIES-259643,1102285719,Enfermería,,2023-12-11 21:40:38.954056,PROFESIONAL
SNIES-926191,1101624801,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.417405,TECNOLOGO
SNIES-278041,1113612199,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:39.490475,TECNOLOGO
SNIES-978344,1097648094,Contaduría Pública,,2022-12-11 21:40:38.839692,PROFESIONAL
SNIES-270949,1099780949,Ingeniería Civil,,2021-12-11 21:40:39.901696,PROFESIONAL
SNIES-456697,1105604589,Medicina,,2025-08-09 21:40:41.261519,PROFESIONAL
SNIES-935297,1092760653,Administración de Empresas,Universidad Virtual del Caribe Online,2023-12-11 21:40:41.189410,PROFESIONAL
SNIES-229759,1104636438,Tecnología en Electrónica,,2024-12-10 21:40:40.129611,TECNOLOGO
SNIES-624522,1085634295,Administración de Empresas,,2022-12-11 21:40:39.433091,PROFESIONAL
SNIES-382467,1081678784,Economía,,2019-12-12 21:40:39.752940,PROFESIONAL
SNIES-862074,1105443311,Tecnología en Electrónica,,2024-12-10 21:40:39.618028,TECNOLOGO
SNIES-927243,1119853434,Tecnología en Electrónica,,2024-12-10 21:40:40.338322,TECNOLOGO
SNIES-835699,1109965233,Arquitectura,,2024-12-10 21:40:39.263283,PROFESIONAL
SNIES-625442,1086048209,Contaduría Pública,Academia Superior de Gestión,2024-12-10 21:40:41.111170,PROFESIONAL
SNIES-832823,1111959376,Tecnología en Sistemas,,2023-12-11 21:40:40.122592,TECNOLOGO
SNIES-572605,1096359854,Enfermería,,2022-12-11 21:40:40.833258,PROFESIONAL
SNIES-212483,1088508897,Economía,,2021-12-11 21:40:40.748930,PROFESIONAL
SNIES-919653,1113153771,Enfermería,,2022-12-11 21:40:40.528437,PROFESIONAL
SNIES-698300,288019,Administración de Empresas,,2023-12-11 21:40:41.048043,PROFESIONAL
SNIES-212941,1109190575,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.040237,TECNOLOGO
SNIES-565655,1133650077,Ingeniería Civil,SENA Regional Atlántico,2022-12-11 21:40:41.307212,PROFESIONAL
SNIES-611716,1134151357,Economía,,2025-04-07 21:40:41.254818,PROFESIONAL
SNIES-602212,1117179315,Tecnología en Electrónica,,2023-12-11 21:40:39.995053,TECNOLOGO
SNIES-361447,1113136629,Ingeniería Civil,SENA Regional Atlántico,2025-03-17 21:40:41.217053,PROFESIONAL
SNIES-571509,1108211996,Ingeniería Civil,,2024-12-10 21:40:39.127067,PROFESIONAL
SNIES-551456,1097390543,Ingeniería de Sistemas,,2023-12-11 21:40:40.373563,PROFESIONAL
SNIES-879945,1116369384,Tecnología en Gestión Administrativa,,2023-12-11 21:40:40.965710,TECNOLOGO
SNIES-720999,1111773666,Tecnología en Contabilidad y Finanzas,,2023-12-11 21:40:40.486632,TECNOLOGO
SNIES-483271,1093016225,Contaduría Pública,,2019-12-12 21:40:38.830122,PROFESIONAL
SNIES-722764,1110429495,Arquitectura,,2024-12-10 21:40:41.285708,PROFESIONAL
SNIES-835478,1109302457,Administración de Empresas,,2023-12-11 21:40:39.731161,PROFESIONAL
SNIES-378452,1089765259,Enfermería,SENA Regional Valle del Cauca,2024-12-10 21:40:41.303122,PROFESIONAL
SNIES-221281,1096576625,Economía,,2024-12-10 21:40:38.551285,PROFESIONAL
SNIES-137823,1107769562,Economía,,2024-12-10 21:40:40.136169,PROFESIONAL
SNIES-183168,1118796451,Ingeniería de Sistemas,,2024-12-10 21:40:40.525935,PROFESIONAL
SNIES-210049,1109977096,Ingeniería Civil,,2024-12-10 21:40:40.899230,PROFESIONAL
SNIES-104447,1081087832,Enfermería,,2022-12-11 21:40:39.555657,PROFESIONAL
SNIES-122798,1113127592,Tecnología en Electrónica,,2024-12-10 21:40:39.830478,TECNOLOGO
SNIES-388689,1118080648,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.617003,TECNOLOGO
SNIES-137902,1090882201,Enfermería,,2023-12-11 21:40:41.293902,PROFESIONAL
SNIES-266407,1109623451,Psicología,SENA Regional Valle del Cauca,2024-12-10 21:40:41.320435,PROFESIONAL
SNIES-472130,1116541819,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.768153,TECNOLOGO
SNIES-982916,1107328707,Arquitectura,,2025-04-06 21:40:41.208477,PROFESIONAL
SNIES-890344,1089344013,Ingeniería de Sistemas,,2024-12-10 21:40:39.837252,PROFESIONAL
SNIES-579104,1082296726,Medicina,,2021-12-11 21:40:39.946974,PROFESIONAL
SNIES-479264,1093492955,Medicina,,2021-12-11 21:40:39.108411,PROFESIONAL
SNIES-713257,1105699345,Arquitectura,,2024-12-10 21:40:40.928980,PROFESIONAL
SNIES-267831,1125676549,Ingeniería de Sistemas,Institución Educativa José María Córdoba,2025-10-27 21:40:41.246596,PROFESIONAL
SNIES-390039,1138894242,Psicología,Colegio Nacional Loperena,2024-12-10 21:40:41.272230,PROFESIONAL
SNIES-275608,1114990102,Administración de Empresas,,2023-12-11 21:40:40.498538,PROFESIONAL
SNIES-301271,1115039263,Derecho,,2022-12-11 21:40:40.500001,PROFESIONAL
SNIES-666646,1104465074,Psicología,,2025-07-17 21:40:41.206026,PROFESIONAL
SNIES-614923,1097494333,Medicina,,2024-12-10 21:40:40.571106,PROFESIONAL
SNIES-128689,1115428934,Tecnología en Electrónica,,2024-12-10 21:40:40.917238,TECNOLOGO
SNIES-547622,1264864785,Contaduría Pública,,2023-12-11 21:40:41.006772,PROFESIONAL
SNIES-385453,1082989982,Administración de Empresas,,2024-12-10 21:40:40.928302,PROFESIONAL
SNIES-553852,1112992655,Tecnología en Electrónica,,2023-12-11 21:40:39.909213,TECNOLOGO
SNIES-527773,1089237232,Medicina,,2021-12-11 21:40:40.971445,PROFESIONAL
SNIES-995358,1107113650,Tecnología en Electrónica,SENA Regional Antioquia,2024-12-10 21:40:39.229970,TECNOLOGO
SNIES-305849,1133551083,Ingeniería de Sistemas,Colegio Distrital San Francisco,2024-12-10 21:40:41.289320,PROFESIONAL
SNIES-241390,1110775828,Tecnología en Electrónica,,2024-12-10 21:40:38.787549,TECNOLOGO
SNIES-288988,1130376617,Economía,Colegio Nacional Loperena,2024-12-21 21:40:41.204039,PROFESIONAL
SNIES-420245,1116442803,Enfermería,,2024-12-10 21:40:39.652803,PROFESIONAL
SNIES-300992,1117737943,Enfermería,,2024-12-10 21:40:38.803084,PROFESIONAL
SNIES-586937,1102142519,Tecnología en Sistemas,,2024-12-10 21:40:40.187434,TECNOLOGO
SNIES-278046,1092821550,Ingeniería de Sistemas,,2019-12-12 21:40:40.898675,PROFESIONAL
SNIES-322465,1095909655,Administración de Empresas,,2021-12-11 21:40:40.109489,PROFESIONAL
SNIES-524502,1107147704,Administración de Empresas,,2025-08-15 21:40:41.245055,PROFESIONAL
SNIES-677101,1104307011,Medicina,,2022-12-11 21:40:40.913062,PROFESIONAL
SNIES-210494,1112376052,Psicología,,2024-12-10 21:40:39.020891,PROFESIONAL
SNIES-401641,1080366213,Ingeniería de Sistemas,,2018-12-12 21:40:38.620017,PROFESIONAL
SNIES-817952,1100705299,Ingeniería Civil,,2023-12-11 21:40:38.802047,PROFESIONAL
SNIES-132869,1092237248,Arquitectura,,2019-12-12 21:40:39.129041,PROFESIONAL
SNIES-771289,102576939,Enfermería,SENA Regional Valle del Cauca,2024-12-10 21:40:41.280678,PROFESIONAL
SNIES-733088,1107633847,Medicina,,2024-12-10 21:40:38.907096,PROFESIONAL
SNIES-944752,1107974170,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.065362,TECNOLOGO
SNIES-850621,1117737279,Enfermería,,2024-12-10 21:40:39.833746,PROFESIONAL
SNIES-636923,1094596464,Ingeniería de Sistemas,,2022-12-11 21:40:38.901310,PROFESIONAL
SNIES-186266,1104873048,Contaduría Pública,,2024-12-24 21:40:41.247662,PROFESIONAL
SNIES-863285,1090622894,Ingeniería de Sistemas,,2024-12-10 21:40:39.975170,PROFESIONAL
SNIES-134036,1089799210,Contaduría Pública,,2025-01-29 21:40:41.247424,PROFESIONAL
SNIES-796350,1115205390,Medicina,,2025-09-10 21:40:41.237994,PROFESIONAL
SNIES-841334,1101496106,Tecnología en Contabilidad y Finanzas,SENA Regional Antioquia,2024-12-10 21:40:40.222086,TECNOLOGO
SNIES-299714,1090657734,Enfermería,,2019-12-12 21:40:38.924632,PROFESIONAL
SNIES-519525,1143678873,Contaduría Pública,Colegio Nacional Loperena,2024-12-10 21:40:41.314919,PROFESIONAL
SNIES-386478,1110030658,Tecnología en Sistemas,,2024-12-10 21:40:40.907827,TECNOLOGO
SNIES-212733,1114660548,Tecnología en Electrónica,,2024-12-10 21:40:40.153234,TECNOLOGO
SNIES-613997,1104692204,Derecho,,2024-12-10 21:40:39.578635,PROFESIONAL
SNIES-334084,1074600333,Ingeniería de Sistemas,Colegio Nacional Loperena,2024-12-10 21:40:41.321909,PROFESIONAL
SNIES-661960,357757,Arquitectura,,2024-12-10 21:40:41.009261,PROFESIONAL
SNIES-748189,1080762762,Contaduría Pública,SENA Regional Antioquia,2023-12-11 21:40:41.289261,PROFESIONAL
SNIES-885641,1093606540,Economía,SENA Regional Antioquia,2022-12-11 21:40:39.614338,PROFESIONAL
SNIES-404577,1100323982,Enfermería,SENA Regional Antioquia,2024-12-10 21:40:40.697427,PROFESIONAL
SNIES-721539,1102422074,Ingeniería Civil,,2023-12-11 21:40:40.020501,PROFESIONAL
SNIES-853762,1118060124,Medicina,,2025-09-29 21:40:41.259554,PROFESIONAL
SNIES-788075,1098768082,Medicina,,2025-07-07 21:40:41.252053,PROFESIONAL
SNIES-688316,1117526826,Psicología,,2024-12-10 21:40:39.849991,PROFESIONAL
SNIES-483616,1100982172,Ingeniería de Sistemas,,2024-12-10 21:40:40.844287,PROFESIONAL
SNIES-847693,1116571614,Enfermería,,2022-12-11 21:40:38.994361,PROFESIONAL
SNIES-967375,1102246361,Medicina,,2024-12-10 21:40:40.063878,PROFESIONAL
SNIES-749437,1118783675,Tecnología en Sistemas,,2024-12-10 21:40:38.882217,TECNOLOGO
SNIES-291752,1088669608,Medicina,,2022-12-11 21:40:38.911810,PROFESIONAL
SNIES-806831,1095526855,Economía,,2021-12-11 21:40:40.357204,PROFESIONAL
SNIES-268406,1117472735,Arquitectura,,2024-12-10 21:40:39.959658,PROFESIONAL
SNIES-894812,1055665145,Arquitectura,Institución Educativa José María Córdoba,2022-12-11 21:40:41.315153,PROFESIONAL
SNIES-270427,1084326795,Enfermería,,2021-12-11 21:40:38.670582,PROFESIONAL
SNIES-394961,1088183132,Psicología,,2024-12-10 21:40:39.930200,PROFESIONAL
SNIES-184377,1106561577,Ingeniería Civil,,2025-08-08 21:40:41.228808,PROFESIONAL
SNIES-851596,1081341957,Enfermería,,2017-12-12 21:40:40.484838,PROFESIONAL
SNIES-312149,1115225100,Ingeniería de Sistemas,,2022-12-11 21:40:38.820437,PROFESIONAL
SNIES-927408,784105,Administración de Empresas,,2021-12-11 21:40:41.028459,PROFESIONAL
SNIES-449838,1111369954,Economía,,2023-12-11 21:40:39.383915,PROFESIONAL
SNIES-913010,1134570170,Medicina,Colegio Distrital San Francisco,2023-12-11 21:40:41.276105,PROFESIONAL
SNIES-883353,1082538884,Administración de Empresas,,2025-02-05 21:40:41.262177,PROFESIONAL
SNIES-118096,1081052871,Derecho,,2020-12-11 21:40:39.703406,PROFESIONAL
SNIES-203453,237110,Administración de Empresas,,2024-12-10 21:40:41.104324,PROFESIONAL
SNIES-497517,1098793632,Medicina,,2022-12-11 21:40:39.653250,PROFESIONAL
SNIES-385893,1100791577,Ingeniería de Sistemas,,2022-12-11 21:40:40.948826,PROFESIONAL
SNIES-103473,1118948071,Ingeniería de Sistemas,,2023-12-11 21:40:41.277791,PROFESIONAL
SNIES-595983,1081540843,Psicología,,2021-12-11 21:40:39.842934,PROFESIONAL
SNIES-247967,1089503434,Enfermería,,2023-12-11 21:40:39.052508,PROFESIONAL
SNIES-955578,1107006881,Tecnología en Gestión Administrativa,,2024-12-10 21:40:38.957541,TECNOLOGO
SNIES-579042,1110317226,Tecnología en Gestión Administrativa,,2024-12-10 21:40:40.231513,TECNOLOGO
SNIES-664580,1080284811,Psicología,SENA Regional Antioquia,2022-12-11 21:40:40.866258,PROFESIONAL
SNIES-250245,1093582555,Psicología,,2021-12-11 21:40:39.161380,PROFESIONAL
SNIES-797703,1105089530,Psicología,,2024-12-10 21:40:39.730712,PROFESIONAL
SNIES-569430,1100501256,Ingeniería Civil,,2024-12-10 21:40:40.807264,PROFESIONAL
SNIES-891161,1095434300,Arquitectura,,2018-12-12 21:40:40.029315,PROFESIONAL
SNIES-757031,1108915151,Tecnología en Sistemas,,2023-12-11 21:40:40.100351,TECNOLOGO
SNIES-598274,1114836735,Tecnología en Gestión Administrativa,,2024-12-10 21:40:39.186832,TECNOLOGO
SNIES-946102,1082325718,Contaduría Pública,SENA Regional Bogotá,2024-12-10 21:40:41.303181,PROFESIONAL
SNIES-380552,1116148323,Economía,,2023-12-11 21:40:41.318418,PROFESIONAL
SNIES-641961,1112621488,Psicología,,2024-12-10 21:40:40.408792,PROFESIONAL
SNIES-207502,1115445212,Ingeniería de Sistemas,,2023-12-11 21:40:39.178898,PROFESIONAL
SNIES-326414,1098884176,Ingeniería de Sistemas,,2024-12-10 21:40:39.163166,PROFESIONAL
SNIES-852051,1109814420,Ingeniería de Sistemas,,2022-12-11 21:40:40.836638,PROFESIONAL
SNIES-894652,1117590775,Enfermería,,2024-12-10 21:40:39.157890,PROFESIONAL
SNIES-462163,1080108305,Economía,SENA Regional Atlántico,2023-12-11 21:40:38.730644,PROFESIONAL
SNIES-485123,1112600166,Ingeniería Civil,,2021-12-11 21:40:39.182416,PROFESIONAL
SNIES-934247,1093605930,Ingeniería de Sistemas,,2025-05-24 21:40:41.226415,PROFESIONAL
SNIES-753241,1115485445,Ingeniería de Sistemas,,2024-12-10 21:40:39.029702,PROFESIONAL
SNIES-288993,1113740152,Enfermería,,2024-12-10 21:40:41.313179,PROFESIONAL
SNIES-255110,1106452795,Psicología,SENA Regional Valle del Cauca,2025-10-24 21:40:41.202719,PROFESIONAL
SNIES-227366,1099300547,Medicina,Colegio Distrital San Francisco,2025-06-05 21:40:41.261040,PROFESIONAL
SNIES-383273,1115720990,Ingeniería Civil,,2021-12-11 21:40:40.948720,PROFESIONAL
SNIES-238403,1110712712,Ingeniería de Sistemas,,2022-12-11 21:40:41.319910,PROFESIONAL
SNIES-444714,1112823351,Arquitectura,,2023-12-11 21:40:38.973958,PROFESIONAL
SNIES-432172,1201040862,Administración de Empresas,,2022-12-11 21:40:41.089845,PROFESIONAL
SNIES-821768,1106044109,Tecnología en Sistemas,,2024-12-10 21:40:40.398482,TECNOLOGO
SNIES-881558,1081947867,Economía,,2024-12-10 21:40:38.755186,PROFESIONAL
SNIES-781340,1082259689,Psicología,,2024-12-10 21:40:38.798486,PROFESIONAL
SNIES-348620,1117452727,Administración de Empresas,SENA Regional Antioquia,2024-12-10 21:40:41.282049,PROFESIONAL
SNIES-297748,1116334441,Ingeniería de Sistemas,SENA Regional Antioquia,2024-12-10 21:40:39.071539,PROFESIONAL
SNIES-617207,1119843293,Ingeniería Civil,,2023-12-11 21:40:41.296577,PROFESIONAL
SNIES-577517,1108220078,Medicina,SENA Regional Antioquia,2024-12-10 21:40:39.374556,PROFESIONAL
SNIES-167431,1117526894,Arquitectura,SENA Regional Valle del Cauca,2025-01-23 21:40:41.223259,PROFESIONAL
SNIES-587433,1117334668,Ingeniería de Sistemas,,2024-12-10 21:40:40.315147,PROFESIONAL
SNIES-183916,1112935467,Ingeniería de Sistemas,,2022-12-11 21:40:38.707796,PROFESIONAL
SNIES-203969,1084980187,Administración de Empresas,Universidad Virtual del Caribe Online,2021-12-11 21:40:41.137634,PROFESIONAL
SNIES-314143,1116121431,Ingeniería Civil,,2023-12-11 21:40:40.525376,PROFESIONAL
SNIES-385307,1115898298,Arquitectura,,2023-12-11 21:40:40.155458,PROFESIONAL
SNIES-383343,1101214211,Tecnología en Contabilidad y Finanzas,,2024-12-10 21:40:40.568995,TECNOLOGO
SNIES-689489,1113609719,Ingeniería Civil,,2024-12-10 21:40:39.053924,PROFESIONAL
SNIES-243425,1098258212,Administración de Empresas,,2024-12-10 21:40:40.864693,PROFESIONAL
SNIES-102172,1090173183,Economía,,2024-12-10 21:40:39.875377,PROFESIONAL
