sisben_id,cedula,sisben_nivel,sisben_puntaje,departamento,municipio,fecha_actualizacion
21168,1054056441,B,43.49,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21169,1143120772,A,30.55,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21170,1121648798,B,42.62,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21171,1112001675,A,40.24,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21172,1138167853,B,43.37,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21173,1136966027,B,43.22,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21174,1119806667,A,13.28,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21175,1128724672,B,43.98,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21176,1098937468,C,61.54,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21177,1106650159,A,24.63,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21178,1131687686,B,54.31,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21179,1093561504,B,50.51,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21180,1117237506,A,39.92,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21181,1110599531,D,87.73,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21182,1138291838,A,2.2,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21183,1102878767,A,0.36,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21184,1094053706,A,27.31,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21185,1087232341,B,46.52,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21186,1108042910,C,59.25,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21187,1117340174,A,33.98,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21188,1128163352,A,31.09,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21189,1115652273,D,75.53,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21190,1117760815,B,47.34,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21191,1111571727,B,54.73,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21192,1113729130,B,46.25,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21193,1119876205,B,46.27,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21194,1122798623,A,28.7,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21195,1103953639,B,51.67,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21196,1109369674,C,64.07,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21197,1270524215,C,62.96,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21198,1104701838,A,36.63,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21199,1148041313,C,61.16,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21200,1240338902,A,17.63,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21201,1120955632,B,42.91,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21202,1149379427,B,44.85,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21203,1124606187,B,43.04,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21204,1278055550,C,61.84,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21205,1079344295,B,42.17,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21206,1121434660,B,44.74,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21207,1112184454,B,47.09,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21208,1100601027,C,57.42,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21209,1126731913,B,54.8,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21210,1107832443,A,39.36,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21211,1146419844,C,59.1,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21212,1093882337,D,89.45,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21213,1124810500,B,53.84,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21214,1087931202,C,58.93,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21215,1105687101,A,33.23,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21216,1142976636,C,56.82,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21217,1139383093,C,64.26,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21218,1115712279,A,7.32,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21219,1139997294,B,44.4,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21220,1117414011,B,45.07,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21221,1120695107,C,63.37,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21222,1108365135,B,53.96,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21223,1141481147,B,46.08,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21224,1119265404,C,63.26,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21225,1110737101,C,63.97,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21226,1106357236,D,84.95,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21227,1147291695,B,48.6,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21228,1133604176,A,36.19,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21229,1095747115,B,48.64,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21230,1111976767,B,52.76,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21231,1080553979,B,43.81,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21232,1123900516,D,68.62,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21233,1102311114,A,12.12,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21234,1141824897,A,0.65,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21235,1143958701,A,1.51,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21236,1133250544,B,44.45,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21237,1109783972,B,46.79,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21238,1124409608,B,41.79,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21239,1100084088,B,50.19,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21240,1122424783,A,17.45,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21241,1113221828,B,48.8,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21242,1110091061,B,50.24,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21243,1120992361,B,46.44,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21244,1123578604,C,55.93,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21245,1139799341,B,48.88,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21246,911006,B,51.61,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21247,1124053277,B,44.05,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21248,1201171461,D,88.45,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21249,1090924419,B,47.91,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21250,1101060297,B,48.9,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21251,1140728186,B,47.69,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21252,1144021257,C,57.32,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21253,1138204498,B,44.39,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21254,1117898673,C,60.4,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21255,1239755844,B,54.91,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21256,1108836479,C,59.24,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21257,1110287284,B,50.98,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21258,1120384487,A,18.97,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21259,1147045544,A,28.13,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21260,1132170717,B,49.12,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21261,1015191320,B,47.11,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21262,1133257532,C,62.03,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21263,1139264605,B,54.53,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21264,1095751583,D,77.85,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21265,1134374995,A,2.64,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21266,1147777492,B,47.26,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21267,1088664444,C,61.91,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21268,1097691680,C,63.28,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21269,1094671159,C,59.57,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21270,1145597791,A,6.23,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21271,1109423763,D,68.66,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21272,1149961922,B,43.67,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21273,1088597441,B,54.51,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21274,1084573202,C,56.31,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21275,1092528947,C,57.98,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21276,1115878649,C,59.8,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21277,1136766100,B,53.66,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21278,1112327501,C,62.89,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21279,1111315152,B,49.64,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21280,1114942347,B,49.13,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21281,1115218716,C,57.57,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21282,1145295389,A,20.51,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21283,1134978061,C,57.59,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21284,1091188872,B,41.85,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21285,1112960896,D,96.11,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21286,1125428922,C,57.52,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21287,1133184909,C,59.74,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21288,1104267325,A,17.33,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21289,1107038224,A,5.77,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21290,1132574959,B,49.29,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21291,1137917482,B,45.2,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21292,1116488832,B,52.21,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21293,1102675855,A,22.9,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21294,1120705110,B,50.01,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21295,1110115713,B,51.32,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21296,1148852679,C,56.43,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21297,1100245846,A,9.96,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21298,1060366502,A,2.05,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21299,1140314014,B,47.54,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21300,1099461344,B,50.93,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21301,1118682237,C,60.76,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21302,1071658908,A,36.99,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21303,1031380044,A,4.67,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21304,1103436608,B,54.0,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21305,1125973768,C,57.08,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21306,1084947547,B,53.6,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21307,1220666323,A,22.76,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21308,1127236549,C,61.46,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21309,1101020403,A,21.93,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21310,1115268195,B,42.54,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21311,1092232831,B,45.46,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21312,1079399825,C,63.69,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21313,1113887384,A,2.19,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21314,1089845449,D,81.48,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21315,1015640420,D,92.68,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21316,1118741334,B,53.8,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21317,1116550119,B,48.98,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21318,1106308961,B,46.25,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21319,1117031119,C,62.79,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21320,1111019730,C,60.33,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21321,1082603935,C,59.8,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21322,1097100154,B,50.07,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21323,1130928047,C,61.57,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21324,1087965389,B,50.89,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21325,1136987571,B,44.75,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21326,1110053511,A,37.83,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21327,1096948590,C,57.1,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21328,1111724250,A,29.64,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21329,1126234112,B,49.09,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21330,1138009519,D,81.69,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21331,1089046537,B,44.45,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21332,1125152059,C,58.09,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21333,1143866854,C,63.94,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21334,1105041851,A,37.01,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21335,1119108467,B,47.24,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21336,1102836809,B,52.82,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21337,1117469679,B,43.51,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21338,1106561492,A,8.72,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21339,1122789858,C,57.64,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21340,1085193041,A,25.65,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21341,1123050341,C,64.25,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21342,1051176872,A,12.89,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21343,1145576113,C,57.25,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21344,1104697165,A,12.91,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21345,1138766195,A,40.05,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21346,1275468102,A,39.32,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21347,1110076386,A,24.72,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21348,1088683517,C,59.7,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21349,1108411147,C,61.61,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21350,1120562402,C,61.46,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21351,1104143589,C,55.85,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21352,1144530480,C,59.78,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21353,1101881991,D,84.88,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21354,1106184027,B,41.33,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21355,1119915488,B,54.96,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21356,1116501134,B,52.91,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21357,1110028206,A,10.59,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21358,1113961196,B,41.08,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21359,1143674668,C,55.31,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21360,1136760972,C,61.74,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21361,1115029354,D,66.86,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21362,1120238021,A,29.26,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21363,1105951102,C,61.35,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21364,1239664472,B,41.33,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21365,1113984714,C,57.49,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21366,1138317931,A,24.07,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21367,1138632942,B,45.41,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21368,1101248362,B,43.12,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21369,1120990727,B,48.23,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21370,1110254432,B,44.96,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21371,1116880532,B,51.33,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21372,1116118278,C,64.53,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21373,1111828308,A,30.91,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21374,1119951301,D,66.62,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21375,1132527472,C,63.38,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21376,1142205779,A,6.46,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21377,1114539490,A,12.35,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21378,1260942557,B,51.91,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21379,1112789593,B,50.8,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21380,1105763622,B,47.64,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21381,1140001232,C,59.38,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21382,1107866444,B,52.15,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21383,1136794621,A,38.47,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21384,1058925469,A,22.58,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21385,1107364522,A,24.66,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21386,1101098389,B,50.01,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21387,1100410804,B,51.93,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21388,1148081827,D,92.73,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21389,1116254025,A,5.94,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21390,1094426952,B,45.13,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21391,1124580444,D,76.58,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21392,1234657113,A,38.32,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21393,1038978250,C,56.42,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21394,1130239787,B,42.69,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21395,1104676977,B,47.59,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21396,1141703592,B,51.3,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21397,1106334755,A,28.6,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21398,1036889991,D,84.48,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21399,1111551733,A,15.91,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21400,1080693119,C,58.77,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21401,1111045589,A,14.95,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21402,1102183063,A,34.72,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21403,1027491145,B,54.62,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21404,1137009401,C,55.73,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21405,1111299892,A,0.18,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21406,1088966018,A,15.4,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21407,1101135534,C,59.87,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21408,1117776687,A,31.37,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21409,1144549713,C,62.01,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21410,1131599289,A,24.75,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21411,1137845094,A,0.74,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21412,1249985993,A,23.27,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21413,1105551852,A,29.16,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21414,1101767779,B,50.42,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21415,1119145065,B,48.97,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21416,1104604871,B,54.47,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21417,449921,C,55.65,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21418,1113216269,C,56.45,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21419,1068886660,C,61.62,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21420,1082371337,B,49.84,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21421,1145251323,D,80.29,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21422,1102130998,B,42.28,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21423,1138588058,B,41.76,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21424,1115533278,B,43.43,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21425,1122308283,C,64.34,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21426,1138904438,C,61.01,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21427,1112706768,C,62.39,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21428,1107438943,A,31.82,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21429,1110656785,A,4.98,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21430,1103357772,A,17.23,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21431,1144741578,B,41.3,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21432,1088843516,B,46.1,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21433,1122211491,A,35.75,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21434,1144952907,B,53.29,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21435,1143063958,B,41.98,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21436,1124922634,C,63.49,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21437,1093551425,D,87.07,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21438,1103566387,C,62.36,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21439,1104228078,B,50.95,Antioquia,Antioquia,2025-03-30 21:40:41.540111
21440,1088301102,A,20.08,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21441,1130160770,A,18.07,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21442,1119598278,B,45.42,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21443,1146195082,B,53.37,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21444,1115352059,A,15.28,Valle del Cauca,Valle del Cauca,2025-03-30 21:40:41.540111
21445,1084972069,B,52.71,Atlántico,Atlántico,2025-03-30 21:40:41.540111
21446,1094788335,D,84.23,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
21447,1111237365,C,55.39,Bogotá D.C.,Bogotá D.C.,2025-03-30 21:40:41.540111
