matricula_id,cedula,institucion,programa,estado,fecha_inicio,intensidad_horaria
MAT-00011260,1212897664,SENA Regional Valle del Cauca,Derecho,VIGENTE,2024-03-20 21:40:41.060449,32
MAT-00011261,1122306224,SENA Regional Atlántico,Tecnología en Gestión Administrativa,VIGENTE,2025-06-13 21:40:40.152295,26
MAT-00011262,1135638383,Institución Educativa José María Córdoba,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-09-16 21:40:39.940302,37
MAT-00011263,1122289878,SENA Regional Atlántico,Psicología,VIGENTE,2024-05-19 21:40:40.324448,40
MAT-00011264,1146137300,SENA Regional Bogotá,Psicología,VIGENTE,2024-10-16 21:40:38.787110,22
MAT-00011265,1119019842,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2023-12-21 21:40:40.662555,27
MAT-00011266,1087457290,SENA Regional Antioquia,Psicología,VIGENTE,2025-05-14 21:40:41.243134,23
MAT-00011267,1124136509,SENA Regional Antioquia,Administración de Empresas,VIGENTE,2024-05-19 21:40:40.763185,31
MAT-00011268,1124841990,SENA Regional Atlántico,Tecnología en Gestión Administrativa,VIGENTE,2024-10-16 21:40:40.016512,27
MAT-00011269,1145556481,Colegio Departamental Simón Bolívar,Enfermería,VIGENTE,2024-07-18 21:40:38.805540,38
MAT-00011270,1122028335,SENA Regional Bogotá,Tecnología en Gestión Administrativa,VIGENTE,2025-10-11 21:40:39.784462,39
MAT-00011271,1142566634,Colegio Departamental Simón Bolívar,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-04-14 21:40:39.163503,38
MAT-00011272,1146000240,SENA Regional Atlántico,Administración de Empresas,VIGENTE,2024-10-16 21:40:39.834978,27
MAT-00011273,1120239252,SENA Regional Valle del Cauca,Psicología,VIGENTE,2024-02-19 21:40:40.704729,37
MAT-00011274,1130348243,SENA Regional Bogotá,Tecnología en Sistemas,INACTIVA,2024-09-16 21:40:39.878248,0
MAT-00011275,1131676626,Colegio Nacional Loperena,Ingeniería Civil,VIGENTE,2024-04-19 21:40:39.226634,32
MAT-00011276,1130440525,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2024-01-20 21:40:38.748457,33
MAT-00011277,1124429258,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-07-13 21:40:39.589715,40
MAT-00011278,1275638476,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2024-06-18 21:40:41.088527,24
MAT-00011279,1135987078,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2024-06-18 21:40:39.762831,32
MAT-00011280,1146436491,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-05-19 21:40:39.326183,21
MAT-00011281,1135073393,SENA Regional Valle del Cauca,Tecnología en Gestión Administrativa,VIGENTE,2024-03-20 21:40:39.041566,27
MAT-00011282,1126615376,Colegio Distrital San Francisco,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-07-18 21:40:38.997958,37
MAT-00011283,1014711085,Centro Educativo Los Pinos,Tecnología en Gestión Administrativa,VIGENTE,2024-09-18 21:40:41.168723,20
MAT-00011284,1055732542,Colegio Departamental Simón Bolívar,Ingeniería de Sistemas,VIGENTE,2025-01-14 21:40:40.272694,28
MAT-00011285,1127021751,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-09-11 21:40:40.051758,38
MAT-00011286,1143165945,Colegio Departamental Simón Bolívar,Contaduría Pública,VIGENTE,2025-05-14 21:40:39.964870,34
MAT-00011287,1129263412,Institución Educativa José María Córdoba,Tecnología en Electrónica,INACTIVA,2025-08-12 21:40:38.907334,0
MAT-00011288,1148864461,Colegio Distrital San Francisco,Tecnología en Contabilidad y Finanzas,INACTIVA,2024-02-19 21:40:39.817786,0
MAT-00011289,1111956964,SENA Regional Antioquia,Ingeniería Civil,VIGENTE,2025-11-10 21:40:39.771343,36
MAT-00011290,1145482213,SENA Regional Valle del Cauca,Ingeniería de Sistemas,VIGENTE,2025-08-12 21:40:39.322394,24
MAT-00011291,1105847241,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-11-10 21:40:40.773192,38
MAT-00011292,1106429420,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2024-04-19 21:40:39.354700,29
MAT-00011293,1013815040,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2025-01-14 21:40:40.922861,23
MAT-00011294,1132328565,SENA Regional Valle del Cauca,Enfermería,VIGENTE,2024-10-16 21:40:40.804359,35
MAT-00011295,1111764548,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-08-12 21:40:39.499707,35
MAT-00011296,1120114457,Colegio Distrital San Francisco,Tecnología en Gestión Administrativa,VIGENTE,2024-01-20 21:40:39.439389,36
MAT-00011297,1148515333,Academia Superior de Gestión,Psicología,VIGENTE,2025-10-11 21:40:41.115637,40
MAT-00011298,1120980512,SENA Regional Valle del Cauca,Economía,VIGENTE,2025-01-14 21:40:38.801934,31
MAT-00011299,1127889960,SENA Regional Atlántico,Derecho,VIGENTE,2025-11-10 21:40:40.675729,29
MAT-00011300,1125239141,Colegio Distrital San Francisco,Psicología,VIGENTE,2024-06-18 21:40:38.993954,35
MAT-00011301,1087387974,SENA Regional Bogotá,Enfermería,VIGENTE,2024-04-19 21:40:40.105738,40
MAT-00011302,1118121138,SENA Regional Valle del Cauca,Enfermería,VIGENTE,2024-10-16 21:40:40.291760,39
MAT-00011303,1054056441,Colegio Departamental Simón Bolívar,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-03-15 21:40:40.223295,36
MAT-00011304,1143120772,Colegio Departamental Simón Bolívar,Psicología,VIGENTE,2024-09-16 21:40:40.671198,33
MAT-00011305,1121648798,SENA Regional Atlántico,Enfermería,VIGENTE,2025-08-12 21:40:39.597532,28
MAT-00011306,1112001675,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-10-11 21:40:41.219771,27
MAT-00011307,1138167853,SENA Regional Atlántico,Tecnología en Electrónica,VIGENTE,2025-11-10 21:40:39.427640,25
MAT-00011308,1136966027,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-11-15 21:40:39.308541,27
MAT-00011309,1128724672,Colegio Departamental Simón Bolívar,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-01-14 21:40:39.584589,22
MAT-00011310,1131687686,Colegio Distrital San Francisco,Administración de Empresas,VIGENTE,2025-08-12 21:40:40.431628,27
MAT-00011311,1093561504,SENA Regional Atlántico,Enfermería,VIGENTE,2025-10-11 21:40:40.763016,34
MAT-00011312,1138291838,Colegio Departamental Simón Bolívar,Psicología,VIGENTE,2025-03-15 21:40:39.314287,25
MAT-00011313,1108042910,Instituto Digital Global,Tecnología en Gestión Administrativa,VIGENTE,2024-02-07 21:40:41.160410,23
MAT-00011314,1128163352,Institución Educativa José María Córdoba,Tecnología en Electrónica,VIGENTE,2024-09-16 21:40:39.331043,30
MAT-00011315,1117760815,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2024-04-19 21:40:39.611392,31
MAT-00011316,1111571727,Centro Educativo Los Pinos,Tecnología en Gestión Administrativa,VIGENTE,2024-03-10 21:40:41.171072,24
MAT-00011317,1122798623,Colegio Nacional Loperena,Enfermería,VIGENTE,2024-02-19 21:40:40.122094,37
MAT-00011318,1109369674,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-09-11 21:40:40.277714,28
MAT-00011319,1270524215,SENA Regional Bogotá,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-01-14 21:40:41.095960,34
MAT-00011320,1104701838,SENA Regional Atlántico,Arquitectura,VIGENTE,2025-02-13 21:40:38.940239,39
MAT-00011321,1124606187,Institución Educativa José María Córdoba,Tecnología en Gestión Administrativa,VIGENTE,2025-05-14 21:40:40.612416,23
MAT-00011322,1278055550,SENA Regional Antioquia,Tecnología en Sistemas,VIGENTE,2025-05-14 21:40:41.073672,27
MAT-00011323,1079344295,Institución Educativa José María Córdoba,Contaduría Pública,VIGENTE,2025-04-14 21:40:39.999117,21
MAT-00011324,1121434660,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2025-04-14 21:40:40.876113,36
MAT-00011325,1126731913,Colegio Distrital San Francisco,Contaduría Pública,VIGENTE,2024-12-15 21:40:40.611090,21
MAT-00011326,1146419844,SENA Regional Atlántico,Tecnología en Gestión Administrativa,VIGENTE,2024-04-19 21:40:38.839044,23
MAT-00011327,1124810500,SENA Regional Bogotá,Psicología,VIGENTE,2024-09-16 21:40:40.974396,28
MAT-00011328,1142976636,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-09-16 21:40:39.710599,32
MAT-00011329,1139383093,Colegio Distrital San Francisco,Tecnología en Gestión Administrativa,VIGENTE,2025-01-14 21:40:38.900987,32
MAT-00011330,1139997294,Colegio Nacional Loperena,Tecnología en Sistemas,VIGENTE,2024-12-15 21:40:40.875605,25
MAT-00011331,1120695107,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-01-20 21:40:38.624178,40
MAT-00011332,1071514212,Institución Educativa José María Córdoba,Arquitectura,VIGENTE,2025-09-11 21:40:40.307213,23
MAT-00011333,1108365135,SENA Regional Bogotá,Derecho,VIGENTE,2025-02-13 21:40:39.380088,39
MAT-00011334,1141481147,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2025-08-12 21:40:40.607776,35
MAT-00011335,1110737101,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2024-03-20 21:40:39.225073,26
MAT-00011336,1147291695,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2025-07-13 21:40:38.973507,40
MAT-00011337,1133604176,SENA Regional Bogotá,Tecnología en Electrónica,VIGENTE,2024-06-18 21:40:39.250444,24
MAT-00011338,1128028440,Institución Educativa José María Córdoba,Tecnología en Sistemas,INACTIVA,2024-05-19 21:40:40.395223,0
MAT-00011339,1095747115,SENA Regional Atlántico,Medicina,VIGENTE,2024-10-16 21:40:39.194508,33
MAT-00011340,1123900516,Colegio Distrital San Francisco,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-03-20 21:40:39.705482,27
MAT-00011341,1133250544,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-10-16 21:40:39.274991,34
MAT-00011342,1124409608,SENA Regional Bogotá,Arquitectura,VIGENTE,2023-12-21 21:40:40.895775,27
MAT-00011343,1120992361,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-01-14 21:40:40.222253,27
MAT-00011344,1139799341,Institución Educativa José María Córdoba,Arquitectura,VIGENTE,2024-10-16 21:40:40.377883,25
MAT-00011345,911006,SENA Regional Antioquia,Derecho,VIGENTE,2025-07-13 21:40:41.010326,22
MAT-00011346,1124053277,Colegio Departamental Simón Bolívar,Ingeniería Civil,VIGENTE,2024-07-18 21:40:39.571577,29
MAT-00011347,1201171461,SENA Regional Antioquia,Ingeniería Civil,VIGENTE,2024-09-16 21:40:41.049052,30
MAT-00011348,1090924419,SENA Regional Atlántico,Psicología,VIGENTE,2024-02-19 21:40:40.554337,38
MAT-00011349,1140728186,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2025-06-13 21:40:39.856534,39
MAT-00011350,1144021257,SENA Regional Valle del Cauca,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-11-15 21:40:40.131549,27
MAT-00011351,1138204498,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-03-20 21:40:40.086812,29
MAT-00011352,1239755844,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2024-04-19 21:40:41.108424,36
MAT-00011353,1108836479,SENA Regional Atlántico,Enfermería,VIGENTE,2024-12-15 21:40:39.952795,35
MAT-00011354,1110287284,SENA Regional Antioquia,Tecnología en Gestión Administrativa,VIGENTE,2025-10-11 21:40:40.250974,26
MAT-00011355,1132170717,SENA Regional Bogotá,Administración de Empresas,VIGENTE,2024-07-18 21:40:39.851540,29
MAT-00011356,1015191320,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-09-16 21:40:40.027068,38
MAT-00011357,1133257532,SENA Regional Valle del Cauca,Tecnología en Gestión Administrativa,VIGENTE,2024-08-17 21:40:39.604934,32
MAT-00011358,1139264605,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2024-08-17 21:40:39.830863,27
MAT-00011359,1095751583,SENA Regional Atlántico,Economía,VIGENTE,2024-06-18 21:40:38.642326,40
MAT-00011360,1134374995,Colegio Distrital San Francisco,Psicología,VIGENTE,2024-04-19 21:40:38.644504,27
MAT-00011361,1147777492,Colegio Nacional Loperena,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-11-15 21:40:39.152632,32
MAT-00011362,1088664444,Centro Educativo Los Pinos,Arquitectura,VIGENTE,2024-11-15 21:40:41.182489,40
MAT-00011363,1094671159,Universidad Virtual del Caribe Online,Tecnología en Gestión Administrativa,VIGENTE,2024-12-14 21:40:41.180746,22
MAT-00011364,1145597791,Institución Educativa José María Córdoba,Arquitectura,VIGENTE,2024-07-18 21:40:39.865733,33
MAT-00011365,1149961922,SENA Regional Valle del Cauca,Tecnología en Gestión Administrativa,VIGENTE,2025-11-10 21:40:40.035554,39
MAT-00011366,1136766100,SENA Regional Bogotá,Tecnología en Sistemas,INACTIVA,2023-12-21 21:40:38.980265,0
MAT-00011367,1111315152,SENA Regional Valle del Cauca,Medicina,VIGENTE,2025-10-11 21:40:38.892351,21
MAT-00011368,1100028163,SENA Regional Bogotá,Tecnología en Electrónica,VIGENTE,2025-06-13 21:40:41.282638,36
MAT-00011369,1145295389,SENA Regional Atlántico,Tecnología en Gestión Administrativa,VIGENTE,2024-04-19 21:40:38.952672,39
MAT-00011370,1134978061,SENA Regional Bogotá,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-11-10 21:40:40.861703,33
MAT-00011371,1112960896,SENA Regional Bogotá,Medicina,VIGENTE,2025-06-13 21:40:39.973329,33
MAT-00011372,1107038224,SENA Regional Bogotá,Arquitectura,VIGENTE,2024-05-19 21:40:40.250700,31
MAT-00011373,1132574959,SENA Regional Valle del Cauca,Tecnología en Contabilidad y Finanzas,INACTIVA,2025-02-13 21:40:40.155343,0
MAT-00011374,1137917482,Colegio Distrital San Francisco,Tecnología en Gestión Administrativa,VIGENTE,2025-03-15 21:40:38.567619,27
MAT-00011375,1120705110,Colegio Distrital San Francisco,Tecnología en Sistemas,VIGENTE,2024-04-19 21:40:39.715187,33
MAT-00011376,1148852679,SENA Regional Antioquia,Arquitectura,VIGENTE,2024-11-15 21:40:39.722799,37
MAT-00011377,1060366502,Colegio Nacional Loperena,Tecnología en Electrónica,VIGENTE,2024-05-19 21:40:40.765548,40
MAT-00011378,1140314014,SENA Regional Bogotá,Psicología,VIGENTE,2025-05-14 21:40:40.867223,39
MAT-00011379,1071658908,Institución Educativa José María Córdoba,Arquitectura,VIGENTE,2024-10-16 21:40:38.569595,27
MAT-00011380,1031380044,Colegio Distrital San Francisco,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-01-20 21:40:40.038572,20
MAT-00011381,1146633101,Colegio Departamental Simón Bolívar,Tecnología en Gestión Administrativa,VIGENTE,2025-03-15 21:40:40.711455,29
MAT-00011382,1084947547,SENA Regional Bogotá,Medicina,VIGENTE,2024-03-20 21:40:40.337833,26
MAT-00011383,1127236549,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2024-10-16 21:40:40.252650,21
MAT-00011384,1101020403,SENA Regional Bogotá,Arquitectura,VIGENTE,2024-10-16 21:40:38.842663,36
MAT-00011385,1092232831,SENA Regional Antioquia,Ingeniería de Sistemas,VIGENTE,2025-10-11 21:40:40.956533,32
MAT-00011386,1079399825,SENA Regional Bogotá,Derecho,VIGENTE,2025-01-14 21:40:40.744168,38
MAT-00011387,1089845449,SENA Regional Atlántico,Derecho,VIGENTE,2025-08-12 21:40:38.908056,38
MAT-00011388,1117031119,SENA Regional Antioquia,Tecnología en Gestión Administrativa,INACTIVA,2024-08-17 21:40:39.353541,0
MAT-00011389,1130928047,Colegio Nacional Loperena,Tecnología en Sistemas,VIGENTE,2024-11-15 21:40:41.228865,32
MAT-00011390,1087965389,SENA Regional Bogotá,Enfermería,VIGENTE,2025-08-12 21:40:39.643850,28
MAT-00011391,1126234112,Colegio Departamental Simón Bolívar,Contaduría Pública,VIGENTE,2024-06-18 21:40:38.573757,31
MAT-00011392,1138009519,SENA Regional Bogotá,Tecnología en Sistemas,VIGENTE,2025-02-13 21:40:40.903749,33
MAT-00011393,1125152059,Institución Educativa José María Córdoba,Tecnología en Sistemas,VIGENTE,2025-09-11 21:40:39.863751,30
MAT-00011394,1119108467,SENA Regional Valle del Cauca,Ingeniería Civil,INACTIVA,2024-06-18 21:40:40.409355,0
MAT-00011395,1117469679,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2024-10-16 21:40:40.212599,40
MAT-00011396,1106561492,SENA Regional Atlántico,Tecnología en Sistemas,VIGENTE,2024-03-20 21:40:41.298221,30
MAT-00011397,1122789858,Colegio Distrital San Francisco,Tecnología en Electrónica,VIGENTE,2024-01-20 21:40:39.398313,25
MAT-00011398,1123050341,SENA Regional Bogotá,Tecnología en Electrónica,VIGENTE,2025-04-14 21:40:39.176697,36
MAT-00011399,1051176872,Institución Educativa José María Córdoba,Psicología,VIGENTE,2024-09-16 21:40:39.304736,35
MAT-00011400,1104697165,SENA Regional Atlántico,Arquitectura,VIGENTE,2024-04-19 21:40:39.318555,22
MAT-00011401,1138766195,SENA Regional Bogotá,Psicología,VIGENTE,2025-11-10 21:40:39.068540,20
MAT-00011402,1120562402,Colegio Distrital San Francisco,Tecnología en Gestión Administrativa,VIGENTE,2024-07-18 21:40:40.549996,25
MAT-00011403,1144530480,SENA Regional Bogotá,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-06-13 21:40:38.913383,39
MAT-00011404,1116501134,Centro Educativo Los Pinos,Tecnología en Electrónica,VIGENTE,2025-02-21 21:40:41.163573,27
MAT-00011405,1110028206,SENA Regional Antioquia,Economía,VIGENTE,2025-03-15 21:40:38.889004,33
MAT-00011406,1113961196,SENA Regional Valle del Cauca,Ingeniería Civil,INACTIVA,2025-03-15 21:40:38.870819,0
MAT-00011407,1143674668,Institución Educativa José María Córdoba,Arquitectura,VIGENTE,2023-12-21 21:40:40.124132,21
MAT-00011408,1136760972,Colegio Departamental Simón Bolívar,Tecnología en Electrónica,VIGENTE,2024-03-20 21:40:38.879177,21
MAT-00011409,1120238021,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-11-15 21:40:39.273816,22
MAT-00011410,1239664472,SENA Regional Valle del Cauca,Tecnología en Electrónica,VIGENTE,2025-01-14 21:40:41.043373,40
MAT-00011411,1113984714,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-08-12 21:40:40.330627,29
MAT-00011412,1138317931,Institución Educativa José María Córdoba,Tecnología en Electrónica,VIGENTE,2024-11-15 21:40:38.619257,29
MAT-00011413,1120990727,SENA Regional Antioquia,Tecnología en Electrónica,VIGENTE,2025-11-10 21:40:40.974169,28
MAT-00011414,1110254432,SENA Regional Antioquia,Tecnología en Gestión Administrativa,VIGENTE,2024-09-16 21:40:38.878409,40
MAT-00011415,1116118278,SENA Regional Antioquia,Tecnología en Gestión Administrativa,VIGENTE,2025-07-13 21:40:40.321305,28
MAT-00011416,1111828308,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-09-11 21:40:39.197614,39
MAT-00011417,1132527472,SENA Regional Antioquia,Tecnología en Sistemas,VIGENTE,2024-01-20 21:40:40.973793,25
MAT-00011418,1142205779,Colegio Nacional Loperena,Tecnología en Gestión Administrativa,VIGENTE,2024-01-20 21:40:41.297800,23
MAT-00011419,1260942557,Colegio Nacional Loperena,Medicina,VIGENTE,2025-06-13 21:40:41.029412,30
MAT-00011420,1140001232,SENA Regional Atlántico,Tecnología en Contabilidad y Finanzas,VIGENTE,2024-03-20 21:40:40.056758,24
MAT-00011421,1107866444,SENA Regional Valle del Cauca,Ingeniería de Sistemas,INACTIVA,2025-02-13 21:40:39.099659,0
MAT-00011422,1058925469,Institución Educativa José María Córdoba,Enfermería,VIGENTE,2024-08-17 21:40:40.786845,23
MAT-00011423,1101098389,SENA Regional Antioquia,Tecnología en Contabilidad y Finanzas,VIGENTE,2025-02-13 21:40:38.674375,27
MAT-00011424,1094426952,SENA Regional Atlántico,Ingeniería Civil,VIGENTE,2024-05-19 21:40:38.841270,36
MAT-00011425,1124580444,SENA Regional Valle del Cauca,Psicología,VIGENTE,2024-06-18 21:40:39.687342,20
MAT-00011426,1234657113,SENA Regional Valle del Cauca,Tecnología en Sistemas,VIGENTE,2024-05-19 21:40:41.058265,40
